name,_id,run_start_time,run_end_time,status,status_message,btap_standard_envelope.ext_roof_cond,btap_standard_envelope.ext_wall_cond,btap_standard_envelope.fixed_window_cond,btap_standard_systems.daylighting_type,btap_standard_systems.dcv_type,btap_standard_systems.ecm_system_type,btap_standard_systems.lights_type,btap_results.baseline_capital_cost_difference_per_m_2,btap_results.baseline_cost_utility_neb_difference_per_m_2_per_year,btap_results.baseline_energy_percent_change,btap_results.baseline_payback_yrs,btap_results.bldg_conditioned_floor_area_m_sq,btap_results.bldg_exterior_area_m_sq,btap_results.bldg_fdwr,btap_results.bldg_name,btap_results.bldg_nominal_floor_to_ceiling_height,btap_results.bldg_nominal_floor_to_floor_height,btap_results.bldg_srr,btap_results.bldg_standards_building_type,btap_results.bldg_standards_number_of_above_ground_stories,btap_results.bldg_standards_number_of_stories,btap_results.bldg_standards_template,btap_results.bldg_surface_to_volume_ratio,btap_results.bldg_volume_m_cu,btap_results.cost_equipment_envelope_total_cost_per_m_sq,btap_results.cost_equipment_heating_and_cooling_total_cost_per_m_sq,btap_results.cost_equipment_lighting_total_cost_per_m_sq,btap_results.cost_equipment_shw_total_cost_per_m_sq,btap_results.cost_equipment_total_cost_per_m_sq,btap_results.cost_equipment_ventilation_total_cost_per_m_sq,btap_results.cost_rs_means_city,btap_results.cost_rs_means_prov,btap_results.cost_utility_neb_electricity_cost_per_m_sq,btap_results.cost_utility_neb_natural_gas_cost_per_m_sq,btap_results.cost_utility_neb_oil_cost_per_m_sq,btap_results.cost_utility_neb_total_cost_per_m_sq,btap_results.energy_eui_additional_fuel_gj_per_m_sq,btap_results.energy_eui_cooling_gj_per_m_sq,btap_results.energy_eui_district_cooling_gj_per_m_sq,btap_results.energy_eui_district_heating_gj_per_m_sq,btap_results.energy_eui_electricity_gj_per_m_sq,btap_results.energy_eui_fans_gj_per_m_sq,btap_results.energy_eui_heating_gj_per_m_sq,btap_results.energy_eui_interior_equipment_gj_per_m_sq,btap_results.energy_eui_interior_lighting_gj_per_m_sq,btap_results.energy_eui_natural_gas_gj_per_m_sq,btap_results.energy_eui_total_gj_per_m_sq,btap_results.energy_eui_water_systems_gj_per_m_sq,btap_results.energy_peak_electric_w_per_m_sq,btap_results.energy_peak_natural_gas_w_per_m_sq,btap_results.energy_principal_heating_source,btap_results.envelope_ground_floors_average_conductance_w_per_m_sq_k,btap_results.envelope_ground_roofs_average_conductance_w_per_m_sq_k,btap_results.envelope_ground_walls_average_conductance_w_per_m_sq_k,btap_results.envelope_outdoor_doors_average_conductance_w_per_m_sq_k,btap_results.envelope_outdoor_floors_average_conductance_w_per_m_sq_k,btap_results.envelope_outdoor_overhead_doors_average_conductance_w_per_m_sq_k,btap_results.envelope_outdoor_roofs_average_conductance_w_per_m_sq_k,btap_results.envelope_outdoor_walls_average_conductance_w_per_m_sq_k,btap_results.envelope_outdoor_windows_average_conductance_w_per_m_sq_k,btap_results.envelope_skylights_average_conductance_w_per_m_sq_k,btap_results.location_cdd,btap_results.location_city,btap_results.location_country,btap_results.location_hdd,btap_results.location_latitude,btap_results.location_longitude,btap_results.location_state_province_region,btap_results.location_weather_file,btap_results.location_zone,btap_results.shw_additional_fuel_per_year,btap_results.shw_electricity_per_day,btap_results.shw_electricity_per_day_per_occupant,btap_results.shw_electricity_per_year,btap_results.shw_natural_gas_per_year,btap_results.shw_total_nominal_occupancy,btap_results.shw_water_m_cu_per_day,btap_results.shw_water_m_cu_per_day_per_occupant,btap_results.shw_water_m_cu_per_year,btap_results.simulation_btap_data_version,btap_results.simulation_date,btap_results.simulation_os_standards_revision,btap_results.simulation_os_standards_version,openstudio_results.electricity_ip,openstudio_results.eui,openstudio_results.natural_gas_ip
API Generated 2020-11-15 18:18:39 +0000,c9845906-56d2-4781-810e-e5fd2c033f03,2020-11-15T18:34:20.699Z,2020-11-15T18:35:51.128Z,completed,completed normal,0.121,0.278,2.2,NECB_Default,NECB_Default,NECB_Default,LED,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,242.0273691212145,71.17620705845528,66.36634321934423,24.633422020502387,652.6547265044213,248.45138508490493,CALGARY,ALBERTA,6.148340636982549,0.36346936379998435,0.0,6.511810000782533,0.0,0.026390953908756554,0.0,0.0,0.31399170514124736,0.060998513185695276,0.0647351122936067,0.09994913530010173,0.12569449878707253,0.12320995383050318,0.43720165897175056,0.05847484153689647,33.36115893262383,56.047695437827684,Natural Gas,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:35:31 +0000,92d95f99,0.2.11,44585.93873485833,38.49955488610077,59.69692486034182
API Generated 2020-11-15 18:18:38 +0000,c98a7612-5efc-457a-8a86-a09b0912907a,2020-11-15T18:27:56.359Z,2020-11-15T18:29:02.328Z,completed,completed normal,0.162,0.21,2.2,add_daylighting_controls,CO2_based_DCV,NECB_Default,NECB_Default,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,241.20052429767586,71.28364895531732,66.36634321934423,24.633422020502387,646.2415877611706,242.75764926833085,CALGARY,ALBERTA,5.8641173018233035,0.32693774943266296,0.0,6.191055051255966,0.0,0.02799514829016355,0.0,0.0,0.29951482901635496,0.057790124422881284,0.05235151420298928,0.09994913530010173,0.1128022536974724,0.11082635573988575,0.4103411847562407,0.05847484153689647,31.344667031849124,55.51465294623992,Natural Gas,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:28:47 +0000,92d95f99,0.2.11,42524.691579452774,36.13090805767942,53.6963708661352
API Generated 2020-11-15 18:27:51 +0000,c9ad0cac-f1b1-4b5f-9466-d5a43067f015,2020-11-15T18:37:04.225Z,2020-11-15T18:47:45.552Z,completed,completed normal,-1.0,0.183,1.6,NECB_Default,No_DCV,HS09_CCASHPSys,LED,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,243.9884380624462,12.61917990453087,66.36634321934423,24.633422020502387,347.60738320682367,0.0,CALGARY,ALBERTA,6.815231238751075,0.1725007825338446,0.0,6.987732021284919,0.0,0.0276430080600986,0.0,0.0,0.3480710540730887,0.0622310039909226,0.03255340793489318,0.09994913530010173,0.12569449878707253,0.05847484153689647,0.40654589560998516,0.05847484153689647,48.32612097973237,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:47:30 +0000,92d95f99,0.2.11,49421.8029446389,35.79843617558101,28.33196927515282
API Generated 2020-11-15 18:18:38 +0000,ca359bc0-c501-4ac6-a910-435278febf0f,2020-11-15T18:28:03.914Z,2020-11-15T18:29:16.235Z,completed,completed normal,-1.0,0.21,2.4,add_daylighting_controls,No_DCV,HS09_CCASHPSys,LED,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,241.20052429767586,13.591458643086312,66.36634321934423,24.633422020502387,345.7917481806088,0.0,CALGARY,ALBERTA,6.6869093825807955,0.1725007825338446,0.0,6.85941016511464,0.0,0.023749902183269427,0.0,0.0,0.3415173331246576,0.05757492761561937,0.04744111432819469,0.09994913530010173,0.1128022536974724,0.05847484153689647,0.39999217466155407,0.05847484153689647,54.037072540887394,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:29:01 +0000,92d95f99,0.2.11,48491.25760948334,35.22134767556563,28.331476410250257
API Generated 2020-11-15 18:30:58 +0000,cb09a4f2-3598-453b-92dc-a1d5e122f7b5,2020-11-15T18:44:06.192Z,2020-11-15T18:45:04.866Z,completed,completed normal,0.193,0.21,2.4,add_daylighting_controls,No_DCV,NECB_Default,LED,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,237.67215744580952,73.30640112684874,66.36634321934423,24.633422020502387,645.9370842788951,243.95876046639017,CALGARY,ALBERTA,5.801680100164332,0.41789165818921664,0.0,6.219571758353549,0.0,0.023886845606072463,0.0,0.0,0.29630644025354097,0.05843571484466703,0.08318334767978715,0.09994913530010173,0.1128022536974724,0.1416581892166836,0.4379646294702246,0.05847484153689647,31.63156350262149,58.88524141169105,Natural Gas,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:44:53 +0000,92d95f99,0.2.11,42070.905180313894,38.56329301893829,68.62798369529412
API Generated 2020-11-15 18:30:26 +0000,cb2d0919-eb90-46c5-9b41-f2f971290b26,2020-11-15T18:41:21.908Z,2020-11-15T18:42:27.906Z,completed,completed normal,0.142,0.314,1.6,NECB_Default,No_DCV,HS08_VRFZonal,LED,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,245.217427028719,0.0,66.36634321934423,24.633422020502387,336.2171922685656,0.0,CALGARY,ALBERTA,6.079391579935832,0.17261620627592145,0.0,6.252007786211753,0.0,0.021089287111667576,0.0,0.0,0.31048986618671254,0.009566476250097815,0.054190468737772904,0.09994913530010173,0.12569449878707253,0.058513968229125905,0.36900383441583845,0.058513968229125905,54.78139917051413,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.91,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:42:14 +0000,92d95f99,0.2.11,44084.777776775,32.4909438769854,28.345485147288485
API Generated 2020-11-15 18:30:02 +0000,cb6555eb-0784-4ea2-8192-2a9d5a4fe8b2,2020-11-15T18:38:10.321Z,2020-11-15T18:39:07.144Z,completed,completed normal,0.121,0.183,1.6,NECB_Default,Occupancy_based_DCV,NECB_Default,LED,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,245.42340949996088,68.59067610924171,66.36634321934423,24.633422020502387,653.6334220205024,248.61957117145317,CALGARY,ALBERTA,6.212693090226152,0.2966967290085296,0.0,6.5093898192346815,0.0,0.02940370921042335,0.0,0.0,0.3172979106346349,0.06164410360748102,0.04210032083887628,0.09994913530010173,0.12569449878707253,0.10057516237577274,0.41787307301040766,0.05847484153689647,33.35963299162689,48.94833320291102,Natural Gas,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:38:55 +0000,92d95f99,0.2.11,45053.85179964723,36.79757447411511,48.73181682243896
API Generated 2020-11-15 18:26:35 +0000,cbb56063-d1ab-470d-81e8-3f41bf408ef0,2020-11-15T18:34:24.250Z,{},started,"",0.183,0.183,2.4,NECB_Default,No_DCV,HS08_VRFZonal,LED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Generated 2020-11-15 18:18:39 +0000,cbc2adbe-5824-40d2-bfa7-a6d063518e25,2020-11-15T18:29:04.858Z,2020-11-15T18:33:15.954Z,completed,completed normal,-1.0,-1.0,2.4,NECB_Default,CO2_based_DCV,HS09_CCASHPSys,NECB_Default,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,241.20052429767586,13.591458643086312,66.36634321934423,24.633422020502387,345.7917481806088,0.0,CALGARY,ALBERTA,6.910993817982626,0.1725007825338446,0.0,7.08349460051647,0.0,0.029090695672587836,0.0,0.0,0.3529423272556538,0.061448470146333825,0.03675952734955786,0.09994913530010173,0.12569449878707253,0.05847484153689647,0.41141716879255025,0.05847484153689647,64.13479145473042,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:30:34 +0000,92d95f99,0.2.11,50116.965344238895,36.22909923529399,28.327571403714565
API Generated 2020-11-15 18:18:39 +0000,cbd72f4c-cd3b-441e-947b-1e1e80710e1e,2020-11-15T18:35:55.589Z,2020-11-15T18:37:38.189Z,completed,completed normal,0.121,0.183,2.2,NECB_Default,NECB_Default,HS08_VRFZonal,LED,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,242.6964746850301,0.0,66.36634321934423,24.633422020502387,333.69623992487675,0.0,CALGARY,ALBERTA,6.0345746928554655,0.17261620627592145,0.0,6.207190899131387,0.0,0.0210110337272087,0.0,0.0,0.3082205180374051,0.009488222865638938,0.05207762735738321,0.09994913530010173,0.12569449878707253,0.058513968229125905,0.366734486266531,0.058513968229125905,54.010329446748564,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.91,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:37:18 +0000,92d95f99,0.2.11,43762.47204409445,32.29111621727857,28.346328704525565
API Generated 2020-11-15 18:18:40 +0000,cc121c00-20b8-4517-a744-fd48cc873032,2020-11-15T18:34:21.810Z,2020-11-15T18:35:54.519Z,completed,completed normal,0.183,0.183,2.2,add_daylighting_controls,NECB_Default,HS09_CCASHPSys,NECB_Default,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,237.22247437201656,13.591458643086312,66.36634321934423,24.633422020502387,341.8136786916034,0.0,CALGARY,ALBERTA,6.676567024023789,0.1725007825338446,0.0,6.849067806557633,0.0,0.024160732451678532,0.0,0.0,0.3409891227795602,0.05804444792237264,0.04603255340793489,0.09994913530010173,0.1128022536974724,0.05847484153689647,0.3994639643164567,0.05847484153689647,53.80933562876594,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:35:36 +0000,92d95f99,0.2.11,48418.03175233056,35.17655871735548,28.332168316748085
API Generated 2020-11-15 18:27:51 +0000,cc1ad578-61a8-420a-a96a-25bc5d4e75b1,2020-11-15T18:37:06.350Z,2020-11-15T18:38:41.748Z,completed,completed normal,0.193,0.278,2.2,NECB_Default,NECB_Default,NECB_Default,LED,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,237.06403083183346,73.30640112684874,66.36634321934423,24.633422020502387,653.827255653807,252.45705845527817,CALGARY,ALBERTA,6.1740050082166045,0.4107930980514908,0.0,6.584798106268095,0.0,0.025901870255888568,0.0,0.0,0.31532201267704824,0.0625244541826434,0.08077705610767665,0.09994913530010173,0.12569449878707253,0.13925189764457313,0.45457391032162137,0.05847484153689647,33.78339463181783,60.04781281790437,Natural Gas,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:38:22 +0000,92d95f99,0.2.11,44772.88545352222,40.02754742196239,67.46284940964722
API Generated 2020-11-15 18:30:20 +0000,cc8afd77-de23-4a26-9c78-833c4d66aefe,2020-11-15T18:40:16.103Z,2020-11-15T18:41:48.988Z,completed,completed normal,-1.0,0.314,1.6,add_daylighting_controls,NECB_Default,HS09_CCASHPSys,NECB_Default,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,243.2639486657798,13.591458643086312,66.36634321934423,24.633422020502387,347.8551529853666,0.0,CALGARY,ALBERTA,6.608767117927849,0.1725007825338446,0.0,6.781267900461693,0.0,0.024747632835120117,0.0,0.0,0.33752641051725485,0.058279208075749274,0.04174818060881133,0.09994913530010173,0.1128022536974724,0.05847484153689647,0.3960012520541513,0.05847484153689647,52.820388919320756,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:41:30 +0000,92d95f99,0.2.11,47923.83812567223,34.86992661883984,28.3316091046471
API Generated 2020-11-15 18:30:20 +0000,cd1e9211-9667-4b62-9711-cd137f54ae5b,2020-11-15T18:41:04.153Z,2020-11-15T18:42:37.814Z,completed,completed normal,-1.0,-1.0,1.6,add_daylighting_controls,No_DCV,NECB_Default,NECB_Default,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,243.9274591126066,70.96130370138509,66.36634321934423,24.633422020502387,649.0012911808435,243.11276312700525,CALGARY,ALBERTA,5.830408873933798,0.34713690429611077,0.0,6.177545778229908,0.0,0.02584318021754441,0.0,0.0,0.2977736912121449,0.05835746146020815,0.05919868534314109,0.09994913530010173,0.1128022536974724,0.11767352688003757,0.4154472180921825,0.05847484153689647,31.473159089130604,53.209229986696926,Natural Gas,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:42:19 +0000,92d95f99,0.2.11,42279.43813745833,36.582242944258624,57.01383882709502
API Generated 2020-11-15 18:30:02 +0000,cdbb0c41-0363-4ec0-a86f-5225662c0d0e,2020-11-15T18:38:17.916Z,2020-11-15T18:47:32.402Z,completed,completed normal,0.162,0.183,2.2,add_daylighting_controls,NECB_Default,HS09_CCASHPSys,NECB_Default,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,241.26150324751544,13.591458643086312,66.36634321934423,24.633422020502387,345.85272713044833,0.0,CALGARY,ALBERTA,6.611448470146333,0.1725007825338446,0.0,6.783949252680177,0.0,0.02429767587448157,0.0,0.0,0.3376633539400579,0.05769230769230769,0.0429219813756945,0.09994913530010173,0.1128022536974724,0.05847484153689647,0.3961381954769544,0.05847484153689647,50.512892245089596,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:47:17 +0000,92d95f99,0.2.11,47945.075656377776,34.88198518451182,28.330566505814755
API Generated 2020-11-15 18:30:45 +0000,cdd809d8-b84e-4ae7-92fd-886cff10b925,2020-11-15T18:43:06.398Z,2020-11-15T18:44:40.579Z,completed,completed normal,0.142,0.247,2.4,add_daylighting_controls,Occupancy_based_DCV,HS09_CCASHPSys,NECB_Default,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,243.0957038891932,13.591458643086312,66.36634321934423,24.633422020502387,347.68690820878004,0.0,CALGARY,ALBERTA,6.6451568980358395,0.1725007825338446,0.0,6.817657680569684,0.0,0.024454182643399325,0.0,0.0,0.33936536505203846,0.05728147742389858,0.04487831598716645,0.09994913530010173,0.1128022536974724,0.05847484153689647,0.39784020658893493,0.05847484153689647,52.420709758197034,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:44:22 +0000,92d95f99,0.2.11,48188.25831583056,35.03357858153077,28.331495366592662
API Generated 2020-11-15 18:31:24 +0000,cde0c8fb-8212-4f16-8eed-98b2728f095d,{},{},na,"",0.138,0.21,2.4,NECB_Default,No_DCV,HS08_VRFZonal,NECB_Default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Generated 2020-11-15 18:26:32 +0000,ce26840f-54a9-48bf-a284-d30fc0c04c7b,2020-11-15T18:34:15.627Z,2020-11-15T18:35:46.354Z,completed,completed normal,0.162,0.314,2.2,NECB_Default,CO2_based_DCV,NECB_Default,LED,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,240.53701385084904,73.30640112684874,66.36634321934423,24.633422020502387,655.0796032553408,250.23642303779638,CALGARY,ALBERTA,6.231079505438609,0.3415388528053839,0.0,6.572618358243992,0.0,0.029521089287111665,0.0,0.0,0.31821738790202675,0.061937553799201815,0.0573010407700133,0.09994913530010173,0.12569449878707253,0.11577588230690977,0.4339932702089365,0.05847484153689647,33.48685343141091,57.809511698880975,Natural Gas,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:35:29 +0000,92d95f99,0.2.11,45184.77743046111,38.21531726669021,56.089583475657044
API Generated 2020-11-15 18:30:20 +0000,ce7cb33d-18f8-4c02-9fe7-66bc1bf524fb,2020-11-15T18:41:33.141Z,2020-11-15T18:43:32.031Z,completed,completed normal,0.193,0.247,2.4,NECB_Default,NECB_Default,NECB_Default,LED,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,237.61383911104156,73.30640112684874,66.36634321934423,24.633422020502387,657.013303075358,255.0932975976211,CALGARY,ALBERTA,6.169025354096564,0.41517920025041083,0.0,6.584204554346975,0.0,0.025706236794741374,0.0,0.0,0.31504812583144226,0.0624266374520698,0.08224430706628061,0.09994913530010173,0.12569449878707253,0.1407191486031771,0.4557672744346194,0.05847484153689647,33.78419672900853,60.242624618514746,Natural Gas,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:43:13 +0000,92d95f99,0.2.11,44735.60323646111,40.134351860771204,68.18171105139497
API Generated 2020-11-15 18:26:32 +0000,ceea5318-1603-4750-9090-af46b10bf469,2020-11-15T18:34:43.132Z,2020-11-15T18:36:16.009Z,completed,completed normal,0.162,0.183,2.4,add_daylighting_controls,Occupancy_based_DCV,HS09_CCASHPSys,LED,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,241.26150324751544,13.591458643086312,66.36634321934423,24.633422020502387,345.85272713044833,0.0,CALGARY,ALBERTA,6.632516237577274,0.1725007825338446,0.0,6.805017020111118,0.0,0.02433680256671101,0.0,0.0,0.3387393379763674,0.05755536426950466,0.044095782142577665,0.09994913530010173,0.1128022536974724,0.05847484153689647,0.3972141795132639,0.05847484153689647,52.311800610376395,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:35:58 +0000,92d95f99,0.2.11,48097.13396433611,34.976731057648664,28.33106884888852
API Generated 2020-11-15 18:31:24 +0000,d02a70ac-0ba4-48e4-8f1a-c6ef5cd2ad07,{},{},na,"",0.162,0.278,2.4,NECB_Default,CO2_based_DCV,HS08_VRFZonal,NECB_Default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Generated 2020-11-15 18:27:51 +0000,d0514f74-4518-47cd-9c81-890b4b12b856,2020-11-15T18:37:04.592Z,2020-11-15T18:47:31.846Z,completed,completed normal,0.183,0.278,1.6,NECB_Default,No_DCV,HS09_CCASHPSys,LED,"","","","",511.16,937.0966811798496,21.2,SmallOffice,"","",0.0,SmallOffice,1.0,1.0,NECB2011,0.39750538089578474,2357.444015142857,239.2803231864778,13.591458643086312,66.36634321934423,24.633422020502387,343.87152750606464,0.0,CALGARY,ALBERTA,6.961939510133812,0.1725007825338446,0.0,7.134440292667656,0.0,0.026684404100477347,0.0,0.0,0.3555638156350262,0.06256358087487283,0.040672196572501755,0.09994913530010173,0.12569449878707253,0.05847484153689647,0.4140386571719227,0.05847484153689647,53.0515689803584,6.104253071445339,Electricity,,,,,,,,,,,,Calgary Intl AP,CAN,,51.114,-114.02,AB,CAN_AB_Calgary.Intl.AP.718770_CWEC2016.epw,,0.0,0.0,0.0,0.0,29.89,25.583583583583586,0.3021340629274966,0.011809684985701898,110.43,0.1,2020-11-15 18:47:15 +0000,92d95f99,0.2.11,50486.49631367222,36.45821198306128,28.33112571791574
API Generated 2020-11-15 18:30:17 +0000,d0c50562-7505-4f2c-ba59-7b4dcc75319d,{},{},na,"",0.183,0.21,1.6,NECB_Default,Occupancy_based_DCV,HS08_VRFZonal,NECB_Default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API Generated 2020-11-15 18:18:40 +0000,d0e51a79-5021-4d44-bed1-fecd5072b1e9,{},{},queued,"",0.162,0.183,2.4,add_daylighting_controls,NECB_Default,HS09_CCASHPSys,NECB_Default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
